,state,city,laid_off,date,month,year
28256,New York,Mineola,59.0,2020-05-22,May,2020
28257,New York,New York,235.0,2020-05-26,May,2020
28258,New York,New York,182.0,2020-05-26,May,2020
28259,New York,Brooklyn,169.0,2020-05-26,May,2020
28260,New York,Buffalo,207.0,2020-05-26,May,2020
28261,New York,Port Jefferson,167.0,2020-05-26,May,2020
28262,New York,New York,59.0,2020-05-26,May,2020
28263,New York,Nyack,173.0,2020-05-27,May,2020
28264,New York,Jamestown,80.0,2020-05-27,May,2020
28265,New York,New York,63.0,2020-05-27,May,2020
28266,New York,New York,207.0,2020-05-27,May,2020
28267,New York,New York,89.0,2020-05-27,May,2020
28268,New York,New York,65.0,2020-05-27,May,2020
28269,New York,New York,123.0,2020-05-27,May,2020
28270,New York,New York,92.0,2020-05-27,May,2020
28271,New York,New York,83.0,2020-05-28,May,2020
28272,New York,New York,264.0,2020-05-28,May,2020
28273,New York,New York,283.0,2020-05-28,May,2020
28274,New York,New York,49.0,2020-05-28,May,2020
28275,New York,New York,5.0,2020-05-28,May,2020
28276,New York,New York,43.0,2020-05-28,May,2020
28277,New York,New York,58.0,2020-05-29,May,2020
28278,New York,New York,116.0,2020-05-29,May,2020
28279,New York,New York,109.0,2020-05-29,May,2020
28280,New York,New York,90.0,2020-05-29,May,2020
28281,New York,New York,52.0,2020-06-01,June,2020
28282,New York,Batavia,108.0,2020-06-01,June,2020
28283,New York,Freeport/Fran klin Square/Westb ury,52.0,2020-06-01,June,2020
28284,New York,Far Rockaway,12.0,2020-06-01,June,2020
28285,New York,New York,1265.0,2020-06-01,June,2020
28286,New York,New York,2279.0,2020-06-01,June,2020
28287,New York,New York,35.0,2020-06-01,June,2020
28288,New York,New York,178.0,2020-06-01,June,2020
28289,New York,New York,35.0,2020-06-01,June,2020
28290,New York,New York,134.0,2020-06-01,June,2020
28291,New York,New York,44.0,2020-06-01,June,2020
28292,New York,New York,44.0,2020-06-01,June,2020
28293,New York,Jamaica,23.0,2020-06-02,June,2020
28294,New York,New York,528.0,2020-06-02,June,2020
28295,New York,New York,55.0,2020-06-02,June,2020
28296,New York,Tarrytown,173.0,2020-06-02,June,2020
28297,New York,New York,130.0,2020-06-02,June,2020
28298,New York,New York,67.0,2020-06-03,June,2020
28299,New York,New York,205.0,2020-06-03,June,2020
28300,New York,New York,55.0,2020-06-03,June,2020
28301,New York,New York,65.0,2020-06-03,June,2020
28302,New York,Valhalla,451.0,2020-06-03,June,2020
28303,New York,New York,209.0,2020-06-03,June,2020
28304,New York,New York,36.0,2020-06-04,June,2020
28305,New York,New York,95.0,2020-06-04,June,2020
28306,New York,New York,106.0,2020-06-04,June,2020
28307,New York,Bronx,69.0,2020-06-04,June,2020
28308,New York,New York,549.0,2020-06-04,June,2020
28309,New York,Brooklyn,277.0,2020-06-04,June,2020
28310,New York,New York,1265.0,2020-06-04,June,2020
28311,New York,New York,77.0,2020-06-04,June,2020
28312,New York,New York,31.0,2020-06-05,June,2020
28313,New York,New York,17.0,2020-06-05,June,2020
28314,New York,New York,8.0,2020-06-05,June,2020
28315,New York,New York,51.0,2020-06-05,June,2020
28316,New York,New York,68.0,2020-06-05,June,2020
28317,New York,Poughkeepsie,29.0,2020-06-05,June,2020
28318,New York,Fort Drum,37.0,2020-06-05,June,2020
28319,New York,New York,57.0,2020-06-05,June,2020
28320,New York,New York,244.0,2020-06-05,June,2020
28321,New York,New York,122.0,2020-06-05,June,2020
28322,New York,New York,101.0,2020-06-05,June,2020
28323,New York,New York,119.0,2020-06-06,June,2020
28324,New York,New York,77.0,2020-06-06,June,2020
28325,New York,New York,59.0,2020-06-08,June,2020
28326,New York,New York,1.0,2020-06-08,June,2020
28327,New York,New York,11.0,2020-06-08,June,2020
28328,New York,New York,411.0,2020-06-08,June,2020
28329,New York,New York,59.0,2020-06-08,June,2020
28330,New York,New York,98.0,2020-06-08,June,2020
28331,New York,New York,138.0,2020-06-08,June,2020
28332,New York,New York,465.0,2020-06-08,June,2020
28333,New York,New York,38.0,2020-06-08,June,2020
28334,New York,New York,134.0,2020-06-08,June,2020
28335,New York,Forest Hills,2.0,2020-06-08,June,2020
28336,New York,New York,1.0,2020-06-08,June,2020
28337,New York,New York,97.0,2020-06-09,June,2020
28338,New York,Yonkers,58.0,2020-06-09,June,2020
28339,New York,Brooklyn,175.0,2020-06-09,June,2020
28340,New York,Brooklyn,108.0,2020-06-09,June,2020
28341,New York,New York,104.0,2020-06-09,June,2020
28342,New York,New York,470.0,2020-06-09,June,2020
28343,New York,Valley Stream,51.0,2020-06-09,June,2020
28344,New York,New York,133.0,2020-06-09,June,2020
28345,New York,Rego Park,157.0,2020-06-09,June,2020
28346,New York,Westbury,104.0,2020-06-09,June,2020
28347,New York,New York,25.0,2020-06-09,June,2020
28348,New York,New York,278.0,2020-06-09,June,2020
28349,New York,New York,457.0,2020-06-09,June,2020
28350,New York,New York,83.0,2020-06-09,June,2020
28351,New York,New York,36.0,2020-06-09,June,2020
28352,New York,New York,39.0,2020-06-09,June,2020
28353,New York,New York,207.0,2020-06-09,June,2020
28354,New York,New York,122.0,2020-06-09,June,2020
28355,New York,Rye,35.0,2020-06-10,June,2020
28356,New York,New York,134.0,2020-06-10,June,2020
28357,New York,New York,114.0,2020-06-10,June,2020
28358,New York,New York,745.0,2020-06-10,June,2020
28359,New York,New York,67.0,2020-06-10,June,2020
28360,New York,New York,221.0,2020-06-10,June,2020
28361,New York,New York,264.0,2020-06-10,June,2020
28362,New York,New York,57.0,2020-06-10,June,2020
28363,New York,New York,366.0,2020-06-10,June,2020
28364,New York,New York,43.0,2020-06-10,June,2020
28365,New York,New York,105.0,2020-06-10,June,2020
28366,New York,New York,98.0,2020-06-10,June,2020
28367,New York,New York,92.0,2020-06-11,June,2020
28368,New York,New York,50.0,2020-06-11,June,2020
28369,New York,New York,133.0,2020-06-11,June,2020
28370,New York,White Plains,183.0,2020-06-11,June,2020
28371,New York,New York,231.0,2020-06-11,June,2020
28372,New York,New York,64.0,2020-06-12,June,2020
28373,New York,New York,64.0,2020-06-12,June,2020
28374,New York,New York,127.0,2020-06-12,June,2020
28375,New York,New York,40.0,2020-06-12,June,2020
28376,New York,Plainview,14.0,2020-06-15,June,2020
28377,New York,Bayside,13.0,2020-06-15,June,2020
28378,New York,Westbury,19.0,2020-06-15,June,2020
28379,New York,New York,60.0,2020-06-15,June,2020
28380,New York,New York,15.0,2020-06-15,June,2020
28381,New York,New York,14.0,2020-06-15,June,2020
28382,New York,New York,4.0,2020-06-15,June,2020
28383,New York,New York,54.0,2020-06-15,June,2020
28384,New York,New York,1082.0,2020-06-15,June,2020
28385,New York,New York,1937.0,2020-06-15,June,2020
28386,New York,New York,60.0,2020-06-15,June,2020
28387,New York,Great Neck,13.0,2020-06-15,June,2020
28388,New York,New York,115.0,2020-06-15,June,2020
28389,New York,New York,111.0,2020-06-15,June,2020
28390,New York,New York,72.0,2020-06-16,June,2020
28391,New York,Rochester,26.0,2020-06-16,June,2020
28392,New York,Utica,,2020-06-16,June,2020
28393,New York,Buffalo,,2020-06-16,June,2020
28394,New York,Utica,21.0,2020-06-16,June,2020
28395,New York,Annandale- on-Hudson,97.0,2020-06-16,June,2020
28396,New York,Elmira,46.0,2020-06-16,June,2020
28397,New York,New York,97.0,2020-06-16,June,2020
28398,New York,New York,67.0,2020-06-16,June,2020
28399,New York,New York,122.0,2020-06-16,June,2020
28400,New York,New York,76.0,2020-06-16,June,2020
28401,New York,Jamaica,892.0,2020-06-16,June,2020
28402,New York,New York,90.0,2020-06-16,June,2020
28403,New York,Schenectady,,2020-06-16,June,2020
28404,New York,Utica,10.0,2020-06-16,June,2020
28405,New York,New York,73.0,2020-06-17,June,2020
28406,New York,New York,67.0,2020-06-17,June,2020
28407,New York,New York,134.0,2020-06-17,June,2020
28408,New York,New York,1294.0,2020-06-17,June,2020
28409,New York,New York,66.0,2020-06-17,June,2020
28410,New York,New York,42.0,2020-06-17,June,2020
28411,New York,New York,63.0,2020-06-17,June,2020
28412,New York,New York,79.0,2020-06-17,June,2020
28413,New York,New York,85.0,2020-06-17,June,2020
28414,New York,"Buffalo/Amher st/Kenmore/L ancaster/Lock
 port/Niagara",909.0,2020-06-17,June,2020
28415,New York,New York,85.0,2020-06-18,June,2020
28416,New York,New York,69.0,2020-06-18,June,2020
28417,New York,New York,83.0,2020-06-18,June,2020
28418,New York,Albany,1426.0,2020-06-18,June,2020
28419,New York,New York,100.0,2020-06-18,June,2020
28420,New York,Astoria,166.0,2020-06-18,June,2020
28421,New York,New York,134.0,2020-06-18,June,2020
28422,New York,New York,44.0,2020-06-18,June,2020
28423,New York,New York,32.0,2020-06-18,June,2020
28424,New York,New York,199.0,2020-06-18,June,2020
28425,New York,New York,37.0,2020-06-18,June,2020
28426,New York,New York,27.0,2020-06-18,June,2020
28427,New York,New York,91.0,2020-06-18,June,2020
28428,New York,New York,61.0,2020-06-18,June,2020
28429,New York,New York,133.0,2020-06-18,June,2020
28430,New York,Brooklyn/New York,140.0,2020-06-19,June,2020
28431,New York,New York,72.0,2020-06-19,June,2020
28432,New York,Garden City Park,215.0,2020-06-19,June,2020
28433,New York,New York,111.0,2020-06-19,June,2020
28434,New York,New York,350.0,2020-06-19,June,2020
28435,New York,Uniondale,1419.0,2020-06-19,June,2020
28436,New York,New York,38.0,2020-06-19,June,2020
28437,New York,New York,43.0,2020-06-19,June,2020
28438,New York,New York,89.0,2020-06-20,June,2020
28439,New York,"Queens, Springfield Gardens, Astoria",213.0,2020-06-20,June,2020
28440,New York,New York,32.0,2020-06-20,June,2020
28441,New York,Syracuse,91.0,2020-06-22,June,2020
28442,New York,New Hartford,85.0,2020-06-22,June,2020
28443,New York,New York,50.0,2020-06-22,June,2020
28444,New York,New York,51.0,2020-06-22,June,2020
28445,New York,New York,2.0,2020-06-22,June,2020
28446,New York,Queens,1.0,2020-06-22,June,2020
28447,New York,New York,5.0,2020-06-22,June,2020
28448,New York,New York,27.0,2020-06-22,June,2020
28449,New York,Akron,49.0,2020-06-24,June,2020
28450,New York,Cicero,76.0,2020-06-24,June,2020
28451,New York,Buffalo,92.0,2020-06-24,June,2020
28452,New York,Rochester,8.0,2020-06-24,June,2020
28453,New York,Syracuse,2.0,2020-06-24,June,2020
28454,New York,New York,11.0,2020-06-24,June,2020
28455,New York,New York,87.0,2020-06-24,June,2020
28456,New York,Garden City,43.0,2020-06-24,June,2020
28457,New York,New York,198.0,2020-06-24,June,2020
28458,New York,Bronx,34.0,2020-06-24,June,2020
28459,New York,Yaphank,79.0,2020-06-25,June,2020
28460,New York,Poughkeepsie,109.0,2020-06-25,June,2020
28461,New York,Bay Shore,136.0,2020-06-25,June,2020
28462,New York,New York,184.0,2020-06-25,June,2020
28463,New York,New York,75.0,2020-06-25,June,2020
28464,New York,New York,146.0,2020-06-25,June,2020
28465,New York,New York,56.0,2020-06-25,June,2020
28466,New York,New York,28.0,2020-06-25,June,2020
28467,New York,Westbury,45.0,2020-06-25,June,2020
28468,New York,New York,49.0,2020-06-25,June,2020
28469,New York,Melville,85.0,2020-06-26,June,2020
28470,New York,Long Island City,39.0,2020-06-26,June,2020
28471,New York,New York,205.0,2020-06-26,June,2020
28472,New York,Commack,40.0,2020-06-26,June,2020
28473,New York,Port Washington,30.0,2020-06-26,June,2020
28474,New York,New York,56.0,2020-06-26,June,2020
28475,New York,Port Washington,34.0,2020-06-26,June,2020
28476,New York,New York,44.0,2020-06-26,June,2020
28477,New York,New York,118.0,2020-06-29,June,2020
28478,New York,Middletown,1.0,2020-06-29,June,2020
28479,New York,Bethpage,52.0,2020-06-29,June,2020
28480,New York,Bethpage,35.0,2020-06-29,June,2020
28481,New York,New York,40.0,2020-06-29,June,2020
28482,New York,Niskayuna,43.0,2020-06-30,June,2020
28483,New York,Syracuse,54.0,2020-06-30,June,2020
28484,New York,Islandia,24.0,2020-06-30,June,2020
28485,New York,Saratoga Springs,114.0,2020-06-30,June,2020
28486,New York,Farmington/R ochester,352.0,2020-06-30,June,2020
28487,New York,New York,711.0,2020-06-30,June,2020
28488,New York,Buffalo,1383.0,2020-06-30,June,2020
28489,New York,Jamaica,152.0,2020-06-30,June,2020
28490,New York,Bronx,131.0,2020-06-30,June,2020
28491,New York,Webster,11.0,2020-06-30,June,2020
28492,New York,New York,200.0,2020-06-30,June,2020
28493,New York,New York,6.0,2020-06-30,June,2020
28494,New York,Jamaica,524.0,2020-06-30,June,2020
28495,New York,New York,410.0,2020-06-30,June,2020
28496,New York,Jamaica,79.0,2020-07-01,July,2020
28497,New York,Jamaica,818.0,2020-07-01,July,2020
28498,New York,Brewster,5.0,2020-07-01,July,2020
28499,New York,New York,37.0,2020-07-01,July,2020
28500,New York,New York,316.0,2020-07-02,July,2020
28501,New York,New York,141.0,2020-07-02,July,2020
28502,New York,New York,8.0,2020-07-02,July,2020
28503,New York,New York,72.0,2020-07-02,July,2020
28504,New York,New York,76.0,2020-07-02,July,2020
28505,New York,New York,106.0,2020-07-02,July,2020
28506,New York,New York,18.0,2020-07-03,July,2020
28507,New York,New York,85.0,2020-07-03,July,2020
28508,New York,New York,1980.0,2020-07-03,July,2020
28509,New York,New York,117.0,2020-07-05,July,2020
28510,New York,New York,1296.0,2020-07-06,July,2020
28511,New York,New York,93.0,2020-07-06,July,2020
28512,New York,Rye Brook,239.0,2020-07-07,July,2020
28513,New York,Astoria,151.0,2020-07-07,July,2020
28514,New York,Buffalo,117.0,2020-07-07,July,2020
28515,New York,Brooklyn,107.0,2020-07-08,July,2020
28516,New York,Queens,145.0,2020-07-08,July,2020
28517,New York,New York,87.0,2020-07-09,July,2020
28518,New York,New York,27.0,2020-07-09,July,2020
28519,New York,New York,91.0,2020-07-09,July,2020
28520,New York,New York,331.0,2020-07-10,July,2020
28521,New York,New York,40.0,2020-07-10,July,2020
28522,New York,Jamaica,889.0,2020-07-10,July,2020
28523,New York,Flushing,132.0,2020-07-10,July,2020
28524,New York,New York/Brooklyn,149.0,2020-07-12,July,2020
28525,New York,Waterloo,1077.0,2020-07-13,July,2020
28526,New York,Schenectady,1021.0,2020-07-13,July,2020
28527,New York,New York,297.0,2020-07-13,July,2020
28528,New York,Jamaica,951.0,2020-07-13,July,2020
28529,New York,Brooklyn,142.0,2020-07-13,July,2020
28530,New York,New York,304.0,2020-07-13,July,2020
28531,New York,Vernon,301.0,2020-07-13,July,2020
28532,New York,Monticello,1256.0,2020-07-13,July,2020
28533,New York,Nichols,604.0,2020-07-13,July,2020
28534,New York,New York,26.0,2020-07-13,July,2020
28535,New York,New York,192.0,2020-07-14,July,2020
28536,New York,New York,162.0,2020-07-14,July,2020
28537,New York,New York,34.0,2020-07-14,July,2020
28538,New York,Queens,287.0,2020-07-14,July,2020
28539,New York,Queens,78.0,2020-07-14,July,2020
28540,New York,New York,122.0,2020-07-14,July,2020
28541,New York,New York,107.0,2020-07-14,July,2020
28542,New York,New York,83.0,2020-07-14,July,2020
28543,New York,Staten Island,35.0,2020-07-15,July,2020
28544,New York,Flushing,2301.0,2020-07-15,July,2020
28545,New York,New York,31.0,2020-07-15,July,2020
28546,New York,Saratoga Springs,401.0,2020-07-15,July,2020
28547,New York,New York,67.0,2020-07-15,July,2020
28548,New York,New York,98.0,2020-07-16,July,2020
28549,New York,New York,48.0,2020-07-17,July,2020
28550,New York,New York,876.0,2020-07-17,July,2020
28551,New York,Queens,578.0,2020-07-17,July,2020
28552,New York,New York,88.0,2020-07-20,July,2020
28553,New York,Tonawanda,44.0,2020-07-20,July,2020
28554,New York,Plainview,74.0,2020-07-21,July,2020
28555,New York,Buffalo,1401.0,2020-07-22,July,2020
28556,New York,New York,76.0,2020-07-22,July,2020
28557,New York,New York,43.0,2020-07-22,July,2020
28558,New York,Flushing,69.0,2020-07-22,July,2020
28559,New York,Camillus,32.0,2020-07-22,July,2020
28560,New York,New York,56.0,2020-07-22,July,2020
28561,New York,Tomkins Cove,40.0,2020-07-23,July,2020
28562,New York,New York,54.0,2020-07-23,July,2020
28563,New York,Ossining,110.0,2020-07-23,July,2020
28564,New York,Purchase,83.0,2020-07-24,July,2020
28565,New York,New York,32.0,2020-07-24,July,2020
28566,New York,New York,51.0,2020-07-24,July,2020
28567,New York,New York,30.0,2020-07-24,July,2020
28568,New York,Rochester,68.0,2020-07-24,July,2020
28569,New York,Jamaica,46.0,2020-07-27,July,2020
28570,New York,Old Westbury,82.0,2020-07-27,July,2020
28571,New York,New York,34.0,2020-07-27,July,2020
28572,New York,New York,206.0,2020-07-27,July,2020
28573,New York,New York,462.0,2020-07-27,July,2020
28574,New York,New York,157.0,2020-07-27,July,2020
28575,New York,New York,66.0,2020-07-27,July,2020
28576,New York,New York,85.0,2020-07-28,July,2020
28577,New York,Ilion,717.0,2020-07-28,July,2020
28578,New York,Jamaica,434.0,2020-07-29,July,2020
28579,New York,New York,136.0,2020-07-29,July,2020
28580,New York,New York,66.0,2020-07-29,July,2020
28581,New York,Flushing,234.0,2020-07-30,July,2020
28582,New York,New York,38.0,2020-07-30,July,2020
28583,New York,Jamaica,90.0,2020-07-31,July,2020
28584,New York,Deer Park,24.0,2020-07-31,July,2020
28585,New York,New York,86.0,2020-07-31,July,2020
28586,New York,Brooklyn,84.0,2020-07-31,July,2020
28587,New York,New York,70.0,2020-07-31,July,2020
28588,New York,Bethpage,99.0,2020-08-01,August,2020
28589,New York,Rochester,140.0,2020-08-01,August,2020
28590,New York,Schenectady,18.0,2020-08-03,August,2020
28591,New York,Middletown,1.0,2020-08-03,August,2020
28592,New York,New York,221.0,2020-08-03,August,2020
28593,New York,New York,257.0,2020-08-03,August,2020
28594,New York,West Nyack,38.0,2020-08-03,August,2020
28595,New York,Rochester,76.0,2020-08-03,August,2020
28596,New York,Yaphank,44.0,2020-08-04,August,2020
28597,New York,Akron,46.0,2020-08-04,August,2020
28598,New York,Cicero,1.0,2020-08-04,August,2020
28599,New York,New York,349.0,2020-08-04,August,2020
28600,New York,New York,53.0,2020-08-04,August,2020
28601,New York,Jamaica,47.0,2020-08-05,August,2020
28602,New York,Long Island City,22.0,2020-08-05,August,2020
28603,New York,New York,26.0,2020-08-06,August,2020
28604,New York,Amsterdam,130.0,2020-08-07,August,2020
28605,New York,New York,76.0,2020-08-07,August,2020
28606,New York,New York,42.0,2020-08-07,August,2020
28607,New York,New York,3.0,2020-08-10,August,2020
28608,New York,Long Island City,45.0,2020-08-10,August,2020
28609,New York,Chappaqua,131.0,2020-08-10,August,2020
28610,New York,Town of Hempstead,219.0,2020-08-10,August,2020
